appid,review,word_count,voted_up,votes_up,votes_funny,timestamp_created,author_playtime_forever,name,price,release_date
578080,only bad thing is gun recoil lol,7,True,0,0,1761354401,1387,PUBG: BATTLEGROUNDS,0,
578080,"traditional game to play after work w some beers. my only dislike with this game is that to have a skin for something here is a pain to get and worst part is that those skins are NOT TRADEABLE and they are worth nothing but time wasted. increase chance and the game would be more well awarded for players, 7/10",60,True,0,0,1761349311,191058,PUBG: BATTLEGROUNDS,0,
578080,Muito bom,2,True,0,0,1761348449,387,PUBG: BATTLEGROUNDS,0,
578080,Best BR game ever,4,True,0,0,1761346805,108032,PUBG: BATTLEGROUNDS,0,
578080,good game,2,True,0,0,1761344632,984,PUBG: BATTLEGROUNDS,0,
578080,suka,1,True,0,0,1761341493,2692,PUBG: BATTLEGROUNDS,0,
578080,best br game,3,True,0,0,1761338105,665,PUBG: BATTLEGROUNDS,0,
578080,Cool battle royal,3,True,2,0,1761336801,209,PUBG: BATTLEGROUNDS,0,
578080,mm,1,True,0,0,1761335238,784,PUBG: BATTLEGROUNDS,0,
578080,gfgdf,1,True,0,0,1761335223,12792,PUBG: BATTLEGROUNDS,0,
578080,i love friendly fire.,4,True,0,0,1761335169,1261,PUBG: BATTLEGROUNDS,0,
578080,In love <3,3,True,0,0,1761332004,105943,PUBG: BATTLEGROUNDS,0,
578080,"awesome game, this is the reason I still purchased another laptop although I am so busy.",16,True,0,0,1761330381,53838,PUBG: BATTLEGROUNDS,0,
578080,10/10 would get run over by a jeep again.,9,True,0,0,1761329981,672,PUBG: BATTLEGROUNDS,0,
578080,"PUBG: BATTLEGROUNDS — увлекательный шутер с элементами выживания, где 100 игроков борются за победу на карте, сужающейся до центра. Графика реалистична, тактика важна: выбор оружия, укрытий и момента атаки решает всё. Режимы соло, дуо и команды добавляют варианты. Нужны навыки стратегии, реакции и умения в ближнем бою. Игра требовательна к системе, возможны лаги. Однако регулярные обновления, новые карты и исправления ошибок поддерживают интерес. Подходит для любителей экшена и тактики, но новичкам может быть сложно. В целом — отличный выбор для геймеров, ценящих напряжённые сражения и глубокую механику.",87,True,0,0,1761329432,1078,PUBG: BATTLEGROUNDS,0,
578080,its good like you cann get jumpscarde but its a hard,11,True,0,0,1761326878,8067,PUBG: BATTLEGROUNDS,0,
578080,excellent Game,2,True,0,0,1761323192,3793,PUBG: BATTLEGROUNDS,0,
578080,i liked it,3,True,0,0,1761322726,2870,PUBG: BATTLEGROUNDS,0,
578080,Old but gold.,3,True,1,0,1761322384,12416,PUBG: BATTLEGROUNDS,0,
578080,<3 luv this game,4,True,0,0,1761321839,35844,PUBG: BATTLEGROUNDS,0,
578080,DA,1,True,0,0,1761321595,459,PUBG: BATTLEGROUNDS,0,
578080,it was good~~~ game.,4,True,0,0,1761321028,116929,PUBG: BATTLEGROUNDS,0,
578080,good,1,True,0,0,1761320625,3005,PUBG: BATTLEGROUNDS,0,
578080,:Nice,1,True,0,0,1761319508,4564,PUBG: BATTLEGROUNDS,0,
578080,"Toilet gavno ebanoy. Delete from steam pls pls pls pls DAUNIII aaaaf\asedasdg\
w\e'
wseg
ews
gew
g
wegwsr
egdg
seg|
:DSTpoop::steamsad::steamfacepalm::jarate::DSTpoop::steamsad::steamfacepalm::jarate::DSTpoop::steamsad::steamfacepalm::jarate:",21,False,0,0,1761318574,1296,PUBG: BATTLEGROUNDS,0,
578080,singles and squads: runnning simulator. Duos: sit in building and dont move simulator,13,False,0,1,1761318020,10459,PUBG: BATTLEGROUNDS,0,
578080,I very likey game,4,True,0,0,1761316227,6594,PUBG: BATTLEGROUNDS,0,
578080,everything,1,True,0,0,1761316185,113156,PUBG: BATTLEGROUNDS,0,
578080,znji,1,True,0,0,1761316182,143,PUBG: BATTLEGROUNDS,0,
578080,always cannot launch this game,5,False,0,0,1761315402,3607,PUBG: BATTLEGROUNDS,0,
578080,"PUBG: BATTLEGROUNDS is a tense and thrilling battle royale game.You drop onto a large map, find weapons, and fight to be the last one standing. It’s all about strategy, survival, and quick reflexes. Whether solo or with a squad, every match feels intense and unpredictable.",45,True,0,0,1761314858,107,PUBG: BATTLEGROUNDS,0,
578080,hhh,1,True,0,0,1761314602,2946,PUBG: BATTLEGROUNDS,0,
578080,ITS A GOOD GAME,4,True,0,0,1761313415,10750,PUBG: BATTLEGROUNDS,0,
578080,"The game is very wonderful.

However, I have a note:

The clothing, especially the female character skins, is not appropriate for this game. The game is a somewhat realistic war game, so focus on the war clothes.

Stop using these clothes and focus on the men's clothes.",47,False,0,0,1761313066,4450,PUBG: BATTLEGROUNDS,0,
578080,Crashed badly on Ryzen 9 + RTX 4060. Had to restart the whole PC,14,False,0,0,1761312957,36,PUBG: BATTLEGROUNDS,0,
578080,1,1,True,0,0,1761312655,66257,PUBG: BATTLEGROUNDS,0,
578080,1,1,True,0,0,1761310102,6323,PUBG: BATTLEGROUNDS,0,
578080,use to hate when i dont know how to play this game btu now its amazing,16,True,0,0,1761305963,6389,PUBG: BATTLEGROUNDS,0,
578080,best but i face game crash issue,7,True,0,0,1761303032,6573,PUBG: BATTLEGROUNDS,0,
578080,nice,1,True,0,0,1761302761,4827,PUBG: BATTLEGROUNDS,0,
578080,z,1,True,1,0,1761300481,1591,PUBG: BATTLEGROUNDS,0,
578080,mid,1,True,0,0,1761299100,9657,PUBG: BATTLEGROUNDS,0,
578080,good game,2,True,0,0,1761298484,3288,PUBG: BATTLEGROUNDS,0,
578080,外挂太多了,1,False,0,0,1761294237,99043,PUBG: BATTLEGROUNDS,0,
578080,Great battle royale game on pc,6,True,0,0,1761293924,387,PUBG: BATTLEGROUNDS,0,
578080,งูเขียวหางไหม้,1,True,0,0,1761292562,15229,PUBG: BATTLEGROUNDS,0,
578080,best,1,True,0,0,1761289504,27436,PUBG: BATTLEGROUNDS,0,
578080,Gun play and feel is great,6,True,0,0,1761286321,8485,PUBG: BATTLEGROUNDS,0,
578080,i enjoy,2,True,0,0,1761285743,15897,PUBG: BATTLEGROUNDS,0,
578080,AI is going to ruin this game.,7,False,1,0,1761282108,117,PUBG: BATTLEGROUNDS,0,
578080,split screen please bro,4,True,0,0,1761276971,99,PUBG: BATTLEGROUNDS,0,
578080,Great game,2,True,0,0,1761276921,5848,PUBG: BATTLEGROUNDS,0,
578080,"S.H.I.T

I would not play this even if I got paid.",11,False,0,0,1761276404,25688,PUBG: BATTLEGROUNDS,0,
578080,I can't upgrade my account but I enjoyed,8,True,0,0,1761274358,2606,PUBG: BATTLEGROUNDS,0,
578080,vui la chinh,3,True,0,0,1761273314,52874,PUBG: BATTLEGROUNDS,0,
578080,It hurts me inside.....,4,False,0,0,1761271751,90301,PUBG: BATTLEGROUNDS,0,
578080,"this game is fun and challenging  but sometimes taking too long to wait before the game start,  also the bot are so dumb.",23,True,0,0,1761270051,44224,PUBG: BATTLEGROUNDS,0,
578080,"Game blows, half the people are bots. Clunky, buggy, its better then launch but you have so many other options out there.",22,False,0,1,1761266248,3450,PUBG: BATTLEGROUNDS,0,
578080,Company is an AI first company now. Please do not support the job layoffs for AI,16,False,10,2,1761265585,5269,PUBG: BATTLEGROUNDS,0,
578080,I enjoy my time on the battlegrounds,7,True,0,0,1761264413,142,PUBG: BATTLEGROUNDS,0,
578080,da imi place  like,4,True,0,0,1761259586,1303,PUBG: BATTLEGROUNDS,0,
578080,Sweatfest,1,False,0,0,1761257158,204,PUBG: BATTLEGROUNDS,0,
578080,great game,2,True,0,0,1761254521,8918,PUBG: BATTLEGROUNDS,0,
578080,잔잔하게 총 쏘고 싶을때 하면 좋은 게임,7,True,0,0,1761254453,22150,PUBG: BATTLEGROUNDS,0,
578080,Same garbage every game with sweaty unemployed 35 year olds L ass game,13,False,0,0,1761252917,15823,PUBG: BATTLEGROUNDS,0,
578080,This game will never be good again. It will slowly die.,11,False,0,0,1761251767,3203,PUBG: BATTLEGROUNDS,0,
578080,Just trying to have fun but i always get sniped from 1km away:(,13,True,0,0,1761250051,4305,PUBG: BATTLEGROUNDS,0,
578080,ojghsoiufnoiuwesjngjenougnweroiungjoerdnjol iu iguh eiugh iuh giueh iguh,7,True,0,0,1761247675,8359,PUBG: BATTLEGROUNDS,0,
578080,9WADA,1,True,0,0,1761246807,2708,PUBG: BATTLEGROUNDS,0,
578080,....,1,True,0,0,1761243556,9356,PUBG: BATTLEGROUNDS,0,
578080,The games ok but i feel like either the matchmaking doesnt work or the game is filled with cheaters or maybe i suck.,23,True,5,5,1761242965,2478,PUBG: BATTLEGROUNDS,0,
578080,oh wow,2,True,0,0,1761242235,7559,PUBG: BATTLEGROUNDS,0,
578080,Need optimisation overall good,4,True,0,0,1761241727,3880,PUBG: BATTLEGROUNDS,0,
578080,"Small suggestion for developers. Can you guys add Any sort of LGBTQ+ representation? As an transgender, this would increase the playerbase!🏳️‍⚧️🏳️‍🌈",21,False,1,1,1761241263,17,PUBG: BATTLEGROUNDS,0,
578080,"KRAFTON just announced it was transitioning to an ""AI-first company"" which means this is the one game I'm very happy didn't run well on my PC back in the day (despite meeting the recommended specs!) and they couldn't get their hooks in me.",43,False,4,0,1761239268,28,PUBG: BATTLEGROUNDS,0,
578080,nice game!,2,True,0,0,1761237715,53302,PUBG: BATTLEGROUNDS,0,
578080,AI slopgrounds,2,False,1,0,1761237601,5901,PUBG: BATTLEGROUNDS,0,
578080,BRAINROT,1,False,0,0,1761236722,2720,PUBG: BATTLEGROUNDS,0,
578080,Krafton adopting an AI-First development strategy is bad for the industry and bad for gamers. Save your gaming dollars on developers doing interesting things.,24,False,1,0,1761235372,3244,PUBG: BATTLEGROUNDS,0,
578080,BABADŽY YLI FORTYNAITY ? BABADŽY,5,True,0,0,1761235095,415,PUBG: BATTLEGROUNDS,0,
578080,Tää on tällänen Hannu Karpo-fanien peli,6,True,0,0,1761234316,22941,PUBG: BATTLEGROUNDS,0,
578080,"Well done, you've created a collaboration that's just as shitty as the game itself.",14,False,1,0,1761233753,20555,PUBG: BATTLEGROUNDS,0,
578080,wait us! wait us!,4,False,0,0,1761232331,3667,PUBG: BATTLEGROUNDS,0,
578080,Skibidi toilet event pass in 2025. This game is a joke.,11,False,1,0,1761232188,9411,PUBG: BATTLEGROUNDS,0,
578080,"Once again, the devs don't really care about the community. They keep adding updates that nobody asked for. Aimpunch, the DMR nerf, and tons of unimaginable things that aren't even enjoyable anymore.

Look, I want PUBG to rise again. It's a game that's simple but complex. But nerfing everything just because new players can't keep up is diabolically killing this game. Hundreds of hours of playing, ruined by one update.

If they want to create an easy way for new players to keep up, they should develop better matchmaking. For example, I played on another account that was only Lv. 1, and after just five matches, I was suddenly matched against Level 500, God-tier Master Rank players. How is that possible?

FPS games are difficult. I don't care if someone can't hold their recoil, if you can't, don't play an FPS in the first place. Everyone stayed with PUBG because it's rewarding and they enjoyed the complexity. If the devs really don't care about the community, then this is the downfall of a game that I truly enjoy :)",179,False,11,3,1761231436,90463,PUBG: BATTLEGROUNDS,0,
578080,I love the hentai skins,5,True,1,0,1761231121,10822,PUBG: BATTLEGROUNDS,0,
578080,"Game's fun but the tryhard in this game is like never seen before, Asian server is nothing but pain in ass, you got people with chinese username spraying beryl from like 100m away and the shots are connecting, this game has humbled me so much that i have nothing to say except accept the skill gap and go back to playing sims",62,True,0,0,1761229612,3058,PUBG: BATTLEGROUNDS,0,
578080,nice game,2,True,0,0,1761229511,2849,PUBG: BATTLEGROUNDS,0,
578080,great,1,True,0,0,1761227591,16129,PUBG: BATTLEGROUNDS,0,
578080,i love this game,4,True,0,0,1761225823,421,PUBG: BATTLEGROUNDS,0,
578080,hijytdfyvhjk,1,True,0,0,1761225635,28224,PUBG: BATTLEGROUNDS,0,
578080,.is good,2,True,0,0,1761224274,178964,PUBG: BATTLEGROUNDS,0,
578080,i love you,3,True,0,0,1761223293,6467,PUBG: BATTLEGROUNDS,0,
578080,very good,2,True,0,0,1761222988,2517,PUBG: BATTLEGROUNDS,0,
578080,nice,1,True,0,0,1761220593,68535,PUBG: BATTLEGROUNDS,0,
578080,ggg,1,True,0,0,1761220365,110264,PUBG: BATTLEGROUNDS,0,
578080,"Used to be good many years back, but now it's borderline unplayable and gets a lot of stagger lag.
There are games out there which are overall better optimized. This has been an issue for like 7 years apparently btw.",40,False,3,2,1761219005,2948,PUBG: BATTLEGROUNDS,0,
578080,좋아요,1,True,0,0,1761216527,38619,PUBG: BATTLEGROUNDS,0,
578080,da,1,True,0,0,1761216208,42198,PUBG: BATTLEGROUNDS,0,
578080,"PUBG Really teaches it's playerbase patience, mainly because you'll spend most of your time waiting in the lobby after dying to people who have been lying in bushes since 1998 or even better a player who was 600 meters away who has no footsteps, no recoil, and probably no life. It's perfect for you if you enjoy looting for 15 minutes just to die instantly to a person you never even seen, from a direction that doesn't even exist.",79,False,1,1,1761216146,9644,PUBG: BATTLEGROUNDS,0,
578080,love it mate,3,True,0,0,1761216010,3977,PUBG: BATTLEGROUNDS,0,
578080,Great.,1,True,0,0,1761214452,1955,PUBG: BATTLEGROUNDS,0,
578080,a def recommend for gamers who play with friends.,9,True,0,0,1761213251,952,PUBG: BATTLEGROUNDS,0,
578080,dont,1,False,0,0,1761211862,557,PUBG: BATTLEGROUNDS,0,
578080,if you have a beast so enjoy this,8,True,0,0,1761211295,501,PUBG: BATTLEGROUNDS,0,
578080,like this game,3,True,0,0,1761208503,84678,PUBG: BATTLEGROUNDS,0,
578080,fvking fortnite ahhh,3,False,0,0,1761205621,2361,PUBG: BATTLEGROUNDS,0,
578080,"I’d enjoy the game more if it had a map selection feature. The maps themselves aren’t bad, some are large while others are smaller, but I don’t always want to play on a big one. Larger maps tend to make matches feel longer, while smaller ones keep things quick and engaging. It is especially frustrating when you die to a cheater late game on a big map because of how long it takes to get there just to die unfairly. Also there are too many bots.",86,False,0,0,1761202770,7544,PUBG: BATTLEGROUNDS,0,
578080,It is good.,3,True,0,0,1761201171,326990,PUBG: BATTLEGROUNDS,0,
578080,hgood,1,True,0,0,1761200333,1793,PUBG: BATTLEGROUNDS,0,
578080,shitty anti cheat,3,False,1,0,1761198538,85,PUBG: BATTLEGROUNDS,0,
578080,great game,2,True,0,0,1761196043,7092,PUBG: BATTLEGROUNDS,0,
578080,SO BASICALLY its kinda fire,5,True,0,0,1761186987,13606,PUBG: BATTLEGROUNDS,0,
578080,pog game,2,True,0,0,1761186909,15326,PUBG: BATTLEGROUNDS,0,
578080,ilove pubg,2,True,0,0,1761184280,7896,PUBG: BATTLEGROUNDS,0,
578080,yes,1,True,0,0,1761180924,238,PUBG: BATTLEGROUNDS,0,
578080,cool,1,True,0,0,1761177478,958,PUBG: BATTLEGROUNDS,0,
578080,J,1,True,0,0,1761176399,1832,PUBG: BATTLEGROUNDS,0,
578080,"The cheaters have taken over. Happens to every F2P and the devs do not seem to care about it anymore. Still one of my favorite games, but it is no longer fun to play.",34,False,0,0,1761174037,166345,PUBG: BATTLEGROUNDS,0,
578080,IGRICA JE KO ZA KURAC,5,False,0,0,1761173744,2968,PUBG: BATTLEGROUNDS,0,
578080,"Huge performance issues, graphics are cooked no matter what settings and full of bots.

Instead of fixing the game I just saw an announcement by the devs that they are including a ""Skibidi Toilet"" game mode or something.

Whatever, I already quit about a year ago since the game always crashed after bootup.

This is not the game you are looking for, honestly.",63,False,0,0,1761169415,8891,PUBG: BATTLEGROUNDS,0,
578080,Solid game,2,True,0,0,1761168982,4676,PUBG: BATTLEGROUNDS,0,
578080,Fortnite is better,3,False,1,0,1761168367,9450,PUBG: BATTLEGROUNDS,0,
578080,"great game

some times there hacker 

but the game ban them  
but only after a report 
the game is doing well in banning the hackers 

but there some sort of hacker that never get banned 

and there are scriptrs 

using a mouse script  does not get you banned

i hope the game get them banned  for ever :]",58,True,0,0,1761164808,95601,PUBG: BATTLEGROUNDS,0,
578080,.,1,True,1,0,1761164581,203,PUBG: BATTLEGROUNDS,0,
578080,I'm a noob at this game but I like it very much!,12,True,0,0,1761160176,145148,PUBG: BATTLEGROUNDS,0,
578080,Highly Competitive and Action packed however requires tons of experience and skills to be a good player.,17,True,0,0,1761156317,4572,PUBG: BATTLEGROUNDS,0,
578080,it is a fun game,5,True,0,0,1761155737,4856,PUBG: BATTLEGROUNDS,0,
578080,skibidi toilet is cringe,4,False,3,0,1761155331,2511,PUBG: BATTLEGROUNDS,0,
578080,Nice game <3,3,True,1,0,1761155014,4534,PUBG: BATTLEGROUNDS,0,
578080,If you hate your life,5,True,0,1,1761154563,6309,PUBG: BATTLEGROUNDS,0,
578080,this is so good,4,True,0,0,1761153999,21149,PUBG: BATTLEGROUNDS,0,
578080,"Very good game I like it, waiting for new events",10,True,0,0,1761152651,2284,PUBG: BATTLEGROUNDS,0,
578080,NICE GAME,2,True,0,0,1761152274,1101,PUBG: BATTLEGROUNDS,0,
578080,I refuse to support anything involving Krafton moving forward.,9,False,0,0,1761151860,39142,PUBG: BATTLEGROUNDS,0,
578080,good game its a bit tough but entertaining nonetheless,9,True,0,0,1761150992,3032,PUBG: BATTLEGROUNDS,0,
578080,Skibidi Toilet? Are you fucking serious?,6,False,0,0,1761150367,4138,PUBG: BATTLEGROUNDS,0,
578080,su4ka,1,True,0,0,1761150237,10218,PUBG: BATTLEGROUNDS,0,
578080,Good But ............ Good 🤑👍,5,True,1,0,1761148844,2181,PUBG: BATTLEGROUNDS,0,
578080,fun with friends,3,True,0,0,1761147339,631,PUBG: BATTLEGROUNDS,0,
578080,"i went in a game, got kicked, 3 days later banned. some indian bullshit. dont play",16,False,0,0,1761146469,33,PUBG: BATTLEGROUNDS,0,
578080,I love skibidi toilet,4,True,0,0,1761145448,3249,PUBG: BATTLEGROUNDS,0,
578080,very guch,2,True,0,0,1761144486,2567,PUBG: BATTLEGROUNDS,0,
578080,suck ma dih,3,True,0,0,1761142637,517,PUBG: BATTLEGROUNDS,0,
578080,58 tane agri kesici aldim ve halen kalp krizi gecirmedim cok guzel bir oyun,14,True,0,0,1761142182,2124,PUBG: BATTLEGROUNDS,0,
578080,Filled w/ cheaters and toxic retards,6,False,0,0,1761142036,55380,PUBG: BATTLEGROUNDS,0,
578080,..,1,True,0,0,1761140956,352,PUBG: BATTLEGROUNDS,0,
578080,good game,2,True,0,0,1761139442,639,PUBG: BATTLEGROUNDS,0,
578080,Something to play until arc raiders comes out!,8,True,1,0,1761139188,909,PUBG: BATTLEGROUNDS,0,
578080,hi,1,True,0,0,1761138465,4280,PUBG: BATTLEGROUNDS,0,
578080,ahuyenaya igra blya,3,True,0,0,1761135583,35732,PUBG: BATTLEGROUNDS,0,
578080,ilove pubg,2,True,0,0,1761134784,1463,PUBG: BATTLEGROUNDS,0,
578080,<3 <3 <3,3,True,0,0,1761134244,84165,PUBG: BATTLEGROUNDS,0,
578080,какие нахуй скибиди сральники,4,False,1,0,1761133848,10804,PUBG: BATTLEGROUNDS,0,
578080,nostalgic,1,True,0,0,1761133488,24661,PUBG: BATTLEGROUNDS,0,
578080,the goth girl skins go crazy,6,True,0,0,1761128936,2913,PUBG: BATTLEGROUNDS,0,
578080,FEELS AMAZING BUT RANK MODE SHOULD BE FREE FOR ALL BRO,11,True,0,0,1761126637,6103,PUBG: BATTLEGROUNDS,0,
578080,kkk,1,True,0,0,1761122483,11124,PUBG: BATTLEGROUNDS,0,
578080,Plz come and help wit cheaters this game is normal vs cheat is so fun mu friends you wont play ez but this is wot make this game number one in mu game list !,35,True,0,0,1761120944,58108,PUBG: BATTLEGROUNDS,0,
578080,"Piece of shit, more like a looting bug games rather than fps",12,False,0,0,1761118637,1786,PUBG: BATTLEGROUNDS,0,
578080,Noob Gamer :(,3,True,0,0,1761116242,446376,PUBG: BATTLEGROUNDS,0,
578080,"This is a pure battle royale game with shorter matchmaking times. For those who bought PUBG Plus like me, I’d recommend playing more unranked matches, because you won’t always face enemies of a similar rank—it varies.
😭😅✌️",37,True,0,0,1761109365,12002,PUBG: BATTLEGROUNDS,0,
578080,not much cheater,3,True,0,0,1761108120,11865,PUBG: BATTLEGROUNDS,0,
578080,good,1,True,0,0,1761104709,780,PUBG: BATTLEGROUNDS,0,
578080,"Pretty typical battle royal, It did sorta like start the whole genre though so I give it some props. Game itself is ok. I’m not a fan of gun modification mechanics, also the scope mechanic is weird.",37,False,0,0,1761102193,26,PUBG: BATTLEGROUNDS,0,
578080,PUBG THE BEST!,3,True,0,0,1761097240,2188,PUBG: BATTLEGROUNDS,0,
578080,yes. good.,2,True,0,0,1761082606,2738,PUBG: BATTLEGROUNDS,0,
578080,better than mobile version lol,5,True,0,0,1761080828,861,PUBG: BATTLEGROUNDS,0,
578080,Arena breakout: infinite but for people who don't want to have fun.,12,False,1,0,1761079611,23593,PUBG: BATTLEGROUNDS,0,
578080,"i have played this game for a long time with my friends,it was a good game but now it is simply running simulator with 99.99 % hacker.do not waste your time installing this shit game cause developer only cares about your money",42,False,2,0,1761077099,43210,PUBG: BATTLEGROUNDS,0,
578080,"I enjoy playing PUBG because it gives me a unique mix of action and calm. The game is intense and exciting, yet it helps me relax at the same time. It gives me both adrenaline and peace in one experience.",40,True,0,0,1761074850,17734,PUBG: BATTLEGROUNDS,0,
578080,"Great game , I recommend playing it .",8,True,1,0,1761074221,147,PUBG: BATTLEGROUNDS,0,
578080,"Really great game overall, it has been around for many years... and there is a reason for that!! ;P",19,True,0,0,1761074173,110588,PUBG: BATTLEGROUNDS,0,
578080,"Highly competetive and a lot of fun. If youre hungry go and play it, at the end theres a chicken dinner waiting for you :P.",25,True,0,0,1761073472,56245,PUBG: BATTLEGROUNDS,0,
578080,BECAUSE THE MAP ITS RANDOM AND ONLY MIRAMAR MAP,9,False,0,0,1761071236,7717,PUBG: BATTLEGROUNDS,0,
578080,SHITE,1,False,0,0,1761068565,8780,PUBG: BATTLEGROUNDS,0,
578080,shit,1,False,0,0,1761066605,5429,PUBG: BATTLEGROUNDS,0,
578080,Im getting false bans all the time. This is my 4th temp ban on my account,16,True,0,0,1761065181,36704,PUBG: BATTLEGROUNDS,0,
578080,sdas,1,True,0,0,1761064612,1936,PUBG: BATTLEGROUNDS,0,
578080,ONLY CHEATERS,2,False,0,0,1761063015,147342,PUBG: BATTLEGROUNDS,0,
578080,DUMBASSES WITH TRAASH CRASHING GAME IN THE MIDDLE OF COMBAT,10,False,1,0,1761061876,393807,PUBG: BATTLEGROUNDS,0,
578080,i died countless times but its still fun,8,True,0,0,1761058406,1086,PUBG: BATTLEGROUNDS,0,
578080,Drive vehicles fast in fields. Its gassss!!!,7,True,0,0,1761058123,4531,PUBG: BATTLEGROUNDS,0,
578080,"Can't get this game to work on Windows 11. 

Tried everything, fix this fucking shit, Player Unknown. 

Sent all the crash reports... I'll try again tomorrow, if it's not fixed by then, then this game sux.",36,False,0,0,1761056502,23,PUBG: BATTLEGROUNDS,0,
578080,nice,1,True,0,0,1761054598,6721,PUBG: BATTLEGROUNDS,0,
578080,good,1,True,0,0,1761053617,6922,PUBG: BATTLEGROUNDS,0,
578080,Berry nice,2,True,1,0,1761051560,20433,PUBG: BATTLEGROUNDS,0,
578080,= =,2,True,0,0,1761051527,22601,PUBG: BATTLEGROUNDS,0,
578080,what the f with your server ? always packet loss 20% ?,12,False,0,0,1761051022,116552,PUBG: BATTLEGROUNDS,0,
578080,sus,1,True,0,0,1761047955,11407,PUBG: BATTLEGROUNDS,0,
578080,i love it,3,True,0,0,1761047599,48,PUBG: BATTLEGROUNDS,0,
578080,nice game,2,True,0,0,1761046223,148877,PUBG: BATTLEGROUNDS,0,
578080,I hate it,3,False,0,0,1761044742,472,PUBG: BATTLEGROUNDS,0,
578080,ok,1,True,0,0,1761039412,95481,PUBG: BATTLEGROUNDS,0,
578080,og game,2,True,0,0,1761038090,3514,PUBG: BATTLEGROUNDS,0,
578080,Yes,1,True,0,0,1761037206,10446,PUBG: BATTLEGROUNDS,0,
578080,dcvsdzxv,1,True,0,0,1761027365,619,PUBG: BATTLEGROUNDS,0,
578080,"How is it still so bad!? And how did it become even worse?!?
PUBG Corporation is a joke of a company.",21,False,1,0,1761025805,46364,PUBG: BATTLEGROUNDS,0,
578080,NEW UPDATE IS ALL HACKERS,5,False,0,0,1761021017,15960,PUBG: BATTLEGROUNDS,0,
578080,nc,1,True,0,0,1761019092,1033,PUBG: BATTLEGROUNDS,0,
578080,dead game,2,False,0,0,1761016132,12485,PUBG: BATTLEGROUNDS,0,
578080,"╔═════════════════════════════════╗
⠀⠀⠀⠀⠀⠀⠀[b]🌟 Ｒａｔｉｎｇ Ｌｅｖｅｌｓ 🌟[/b]
╠═════════════════════════════════╣
⠀⠀⠀⠀[ 𝟏 ] ★☆☆☆☆
⠀⠀⠀⠀⠀└──▸ ★ 𝙉𝙤𝙩 𝙜𝙤𝙤𝙙 𝙖𝙩 𝙖𝙡𝙡

⠀⠀⠀⠀[ 𝟐 ] ★★☆☆☆
⠀⠀⠀⠀⠀└──▸ ★★ 𝙉𝙚𝙚𝙙𝙨 𝙞𝙢𝙥𝙧𝙤𝙫𝙚𝙢𝙚𝙣𝙩

⠀⠀⠀⠀[ 𝟑 ] ★★★☆☆
⠀⠀⠀⠀⠀└──▸ ★★★ 𝘿𝙚𝙘𝙚𝙣𝙩 / 𝘼𝙫𝙚𝙧𝙖𝙜𝙚

⠀⠀⠀⠀[ 𝟒 ] ★★★★☆
⠀⠀⠀⠀⠀└──▸ ★★★★ 𝙂𝙧𝙚𝙖𝙩 𝙦𝙪𝙖𝙡𝙞𝙩𝙮

⠀⠀⠀⠀[ 𝟓 ] ★★★★★
⠀⠀⠀⠀⠀└──▸ ★★★★★ 𝙀𝙭𝙘𝙚𝙡𝙡𝙚𝙣𝙩!
╚═════════════════════════════════╝
╔═════════════════════════════════╗
⠀⠀⠀⠀𝓘 𝓻𝓪𝓽𝓮 [b][u]PUBG: BATTLEGROUNDS[/u][/b] ▸ ★★★
╚═════════════════════════════════╝

✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦
⠀⠀⠀⠀⠀⠀⠀©⠀[b]🐺TheHøxZxterGaming🐺™️[/b]
✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦✦",60,True,0,0,1761015469,4978,PUBG: BATTLEGROUNDS,0,
578080,a,1,True,0,0,1761013197,1000,PUBG: BATTLEGROUNDS,0,
578080,fun as a team player,5,True,0,0,1761012566,95027,PUBG: BATTLEGROUNDS,0,
578080,very good game,3,True,0,0,1761012474,1318,PUBG: BATTLEGROUNDS,0,
578080,this game is like wtf.. runs good but man I can't see anyone.,13,False,0,0,1761012025,553,PUBG: BATTLEGROUNDS,0,
578080,good game.,2,True,0,0,1761011194,4541,PUBG: BATTLEGROUNDS,0,
578080,Good game,2,True,0,1,1761010138,2460,PUBG: BATTLEGROUNDS,0,
578080,3FA,1,True,0,0,1761008850,7198,PUBG: BATTLEGROUNDS,0,
578080,nice game,2,True,0,0,1761006036,20595,PUBG: BATTLEGROUNDS,0,
578080,Tavada yumurta pisirlmiyor ---,4,False,0,0,1761001233,269,PUBG: BATTLEGROUNDS,0,
578080,it doesn't work on steam deck,6,False,0,0,1760998811,22,PUBG: BATTLEGROUNDS,0,
578080,ganz okay,2,True,0,0,1760996931,28902,PUBG: BATTLEGROUNDS,0,
578080,"cheater in all games , i cant win , i am suffering",12,False,0,0,1760996407,32935,PUBG: BATTLEGROUNDS,0,
